data	codigo_bdi	codigo_negociacao_papel	tp_mercado	nome_res	especi	prazo_tot	mod_ref	pre_abe	pre_max	pre_min	pre_med	pre_ult	pre_ofc	pre_ofv	tot_neg	qua_tot	vol_tot	pre_exe	ind_opc	dat_venc	fat_cot	pto_exe	cod_isi	dis_mes
2018-01-02	2	GGBR4	10	GERDAU	PN      N1		R$	12.55	12.97	12.55	12.83	12.97	12.96	12.97	17860	8563500	109934807.00	0.00	0	9999-12-31	1	0.000000	BRGGBRACNPR8	164
2018-01-02	96	GGBR4F	20	GERDAU	PN      N1		R$	12.50	12.97	12.50	12.79	12.97	12.93	12.97	218	7342	93952.77	0.00	0	9999-12-31	1	0.000000	BRGGBRACNPR8	164
2018-01-02	62	GGBR4T	30	GERDAU	PN      N1	030	R$	12.90	13.05	12.88	12.96	13.05	0.00	0.00	6	22500	291617.01	0.00	0	9999-12-31	1	0.000000	BRGGBRACNPR8	164
2018-01-02	78	GGBRA12	70	GGBR  FM	PN      N1	000	R$	0.35	0.65	0.35	0.46	0.65	0.65	0.70	63	154000	71593.00	12.45	0	2018-01-15	1	0.000000	BRGGBRACNPR8	163
2018-01-02	78	GGBRA13	70	GGBR  FM	PN      N1	000	R$	0.04	0.15	0.04	0.08	0.15	0.14	0.16	39	222600	17906.00	13.45	0	2018-01-15	1	0.000000	BRGGBRACNPR8	163
2018-01-02	78	GGBRA2	70	GGBR  FM	PN      N1	000	R$	0.82	1.08	0.82	1.01	1.08	0.00	0.00	20	51300	52211.00	11.95	0	2018-01-15	1	0.000000	BRGGBRACNPR8	162
2018-01-02	78	GGBRA3	70	GGBRE	PN      N1	000	R$	0.13	0.20	0.13	0.17	0.20	0.00	0.21	4	7000	1205.00	13.20	0	2018-01-15	1	0.000000	BRGGBRACNPR8	163
2018-01-02	78	GGBRA43	70	GGBR	PN      N1	000	R$	0.04	0.04	0.04	0.04	0.04	0.00	0.05	1	10000	400.00	13.95	0	2018-01-15	1	0.000000	BRGGBRACNPR8	163
2018-01-02	78	GGBRA6	70	GGBRE	PN      N1	000	R$	0.75	0.78	0.75	0.77	0.78	0.00	0.00	2	5000	3870.00	12.20	0	2018-01-15	1	0.000000	BRGGBRACNPR8	162
2018-01-02	78	GGBRA61	70	GGBR	PN      N1	000	R$	1.25	1.35	1.25	1.29	1.35	0.15	0.00	5	2500	3237.00	11.45	0	2018-01-15	1	0.000000	BRGGBRACNPR8	163
2018-01-02	78	GGBRA63	70	GGBR  FM	PN      N1	000	R$	0.16	0.34	0.16	0.22	0.31	0.06	0.31	43	152200	34000.00	12.95	0	2018-01-15	1	0.000000	BRGGBRACNPR8	162
2018-01-02	78	GGBRB14	70	GGBR	PN      N1	000	R$	0.11	0.20	0.11	0.15	0.20	0.02	0.49	4	57000	8720.00	14.45	0	2018-02-19	1	0.000000	BRGGBRACNPR8	164
2018-01-02	78	GGBRB32	70	GGBR  FM	PN      N1	000	R$	0.69	0.93	0.69	0.81	0.92	0.32	0.00	11	36600	29739.00	12.45	0	2018-02-19	1	0.000000	BRGGBRACNPR8	164
2018-01-02	78	GGBRB33	70	GGBR  FM	PN      N1	000	R$	0.34	0.43	0.34	0.41	0.43	0.00	0.00	3	12000	4920.00	13.45	0	2018-02-19	1	0.000000	BRGGBRACNPR8	162
2018-01-02	78	GGBRB41	70	GGBR  FM	PN      N1	000	R$	1.04	1.15	1.04	1.11	1.15	0.00	0.00	2	1600	1785.00	11.95	0	2018-02-19	1	0.000000	BRGGBRACNPR8	163
2018-01-02	78	GGBRB42	70	GGBR  FM	PN      N1	000	R$	0.52	0.52	0.52	0.52	0.52	0.00	0.00	1	1000	520.00	12.95	0	2018-02-19	1	0.000000	BRGGBRACNPR8	164
2018-01-02	78	GGBRB62	70	GGBRE	PN      N1	000	R$	0.70	0.70	0.70	0.70	0.70	0.00	0.80	1	2500	1750.00	12.70	0	2018-02-19	1	0.000000	BRGGBRACNPR8	164
2018-01-02	78	GGBRC13	70	GGBR	PN      N1	000	R$	0.73	0.73	0.73	0.73	0.73	0.00	0.00	1	15000	10950.00	12.95	0	2018-03-19	1	0.000000	BRGGBRACNPR8	164
2018-01-02	78	GGBRC132	70	GGBRE	PN      N1	000	R$	0.62	0.62	0.62	0.62	0.62	0.00	0.00	1	15000	9300.00	13.20	0	2018-03-19	1	0.000000	BRGGBRACNPR8	164
2018-01-02	78	GGBRC14	70	GGBR	PN      N1	000	R$	0.21	0.21	0.21	0.21	0.21	0.00	0.00	9	50000	10500.00	14.45	0	2018-03-19	1	0.000000	BRGGBRACNPR8	164
2018-01-02	78	GGBRC32	70	GGBRE	PN      N1	000	R$	0.85	0.85	0.85	0.85	0.85	0.00	0.00	1	15000	12750.00	12.70	0	2018-03-19	1	0.000000	BRGGBRACNPR8	164
2018-01-02	78	GGBRC39	70	GGBR	PN      N1	000	R$	0.38	0.40	0.34	0.36	0.40	0.00	0.00	7	55700	20480.00	13.95	0	2018-03-19	1	0.000000	BRGGBRACNPR8	164
2018-01-02	78	GGBRC42	70	GGBR	PN      N1	000	R$	1.02	1.12	0.99	0.99	1.12	0.00	1.90	4	15400	15276.00	12.45	0	2018-03-19	1	0.000000	BRGGBRACNPR8	164
2018-01-02	78	GGBRC43	70	GGBR	PN      N1	000	R$	0.53	0.53	0.53	0.53	0.53	0.00	0.00	1	15000	7950.00	13.45	0	2018-03-19	1	0.000000	BRGGBRACNPR8	164
2018-01-02	78	GGBRD32	70	GGBRE	PN      N1	000	R$	1.25	1.25	1.05	1.16	1.25	0.00	0.00	5	45000	52550.00	12.55	0	2018-04-16	1	0.000000	BRGGBRACNPR8	163
2018-01-02	78	GGBRD44	70	GGBR	PN      N1	000	R$	0.35	0.45	0.35	0.39	0.35	0.00	0.50	5	45000	17750.00	14.95	0	2018-04-16	1	0.000000	BRGGBRACNPR8	163
2018-01-02	78	GGBRK83	70	GGBRE	PN      N1	000	R$	1.70	1.70	1.70	1.70	1.70	0.00	0.00	1	200	340.00	13.22	0	2018-11-19	1	0.000000	BRGGBRACNPR8	163
2018-01-02	82	GGBRM12	80	GGBRE  FM	PN      N1	000	R$	0.16	0.16	0.13	0.14	0.14	0.14	0.33	5	12300	1762.00	12.45	0	2018-01-15	1	0.000000	BRGGBRACNPR8	163
2018-01-02	82	GGBRM2	80	GGBRE  FM	PN      N1	000	R$	0.05	0.05	0.05	0.05	0.05	0.03	0.62	2	5600	280.00	11.95	0	2018-01-15	1	0.000000	BRGGBRACNPR8	162
2018-01-02	82	GGBRM40	80	GGBRE	PN      N1	000	R$	0.09	0.09	0.09	0.09	0.09	0.00	0.15	1	4000	360.00	10.70	0	2018-01-15	1	0.000000	BRGGBRACNPR8	163
2018-01-02	82	GGBRM63	80	GGBRE	PN      N1	000	R$	0.47	0.47	0.40	0.46	0.40	0.00	0.00	2	20500	9600.00	12.95	0	2018-01-15	1	0.000000	BRGGBRACNPR8	162
2018-01-02	82	GGBRN10	80	GGBRE	PN      N1	000	R$	0.07	0.11	0.07	0.09	0.10	0.00	0.00	4	7200	718.00	10.95	0	2018-02-19	1	0.000000	BRGGBRACNPR8	163
2018-01-02	82	GGBRN32	80	GGBRE  FM	PN      N1	000	R$	0.43	0.43	0.35	0.38	0.39	0.00	0.00	7	33500	13045.00	12.45	0	2018-02-19	1	0.000000	BRGGBRACNPR8	164
2018-01-02	82	GGBRN41	80	GGBRE  FM	PN      N1	000	R$	0.20	0.21	0.20	0.20	0.21	0.00	0.00	5	33000	6830.00	11.95	0	2018-02-19	1	0.000000	BRGGBRACNPR8	163
2018-01-02	82	GGBRN60	80	GGBRE	PN      N1	000	R$	0.07	0.07	0.07	0.07	0.07	0.00	0.00	1	4000	280.00	10.70	0	2018-02-19	1	0.000000	BRGGBRACNPR8	163
2018-01-02	82	GGBRN62	80	GGBRE	PN      N1	000	R$	0.49	0.49	0.48	0.48	0.48	0.00	0.00	5	10000	4880.00	12.70	0	2018-02-19	1	0.000000	BRGGBRACNPR8	164
2018-01-02	82	GGBRN72	80	GGBRE	PN      N1	000	R$	0.32	0.32	0.30	0.30	0.30	0.00	0.00	2	2500	758.00	12.20	0	2018-02-19	1	0.000000	BRGGBRACNPR8	163
2018-01-02	82	GGBRO13	80	GGBRE	PN      N1	000	R$	0.83	0.83	0.83	0.83	0.83	0.00	0.00	1	15000	12450.00	12.95	0	2018-03-19	1	0.000000	BRGGBRACNPR8	164
2018-01-02	82	GGBRO132	80	GGBRE	PN      N1	000	R$	0.97	0.97	0.97	0.97	0.97	0.00	0.00	1	15000	14550.00	13.20	0	2018-03-19	1	0.000000	BRGGBRACNPR8	164
2018-01-02	82	GGBRO31	80	GGBRE	PN      N1	000	R$	0.32	0.32	0.32	0.32	0.32	0.00	0.00	1	15000	4800.00	11.70	0	2018-03-19	1	0.000000	BRGGBRACNPR8	163
2018-01-02	82	GGBRO32	80	GGBRE	PN      N1	000	R$	0.70	0.70	0.70	0.70	0.70	0.00	0.00	1	15000	10500.00	12.70	0	2018-03-19	1	0.000000	BRGGBRACNPR8	164
2018-01-02	82	GGBRO62	80	GGBRE	PN      N1	000	R$	0.49	0.49	0.49	0.49	0.49	0.00	0.00	1	15000	7350.00	12.20	0	2018-03-19	1	0.000000	BRGGBRACNPR8	162
2018-01-02	82	GGBRP31	80	GGBRE	PN      N1	000	R$	0.30	0.30	0.30	0.30	0.30	0.00	0.00	2	40000	12000.00	11.05	0	2018-04-16	1	0.000000	BRGGBRACNPR8	163
2018-01-02	82	GGBRP51	80	GGBRE	PN      N1	000	R$	0.45	0.45	0.45	0.45	0.45	0.00	0.00	3	50000	22500.00	11.55	0	2018-04-16	1	0.000000	BRGGBRACNPR8	163
2018-01-02	12	GGRC11	10	FII GGRCOVEP	CI		R$	133.89	134.88	130.20	132.80	130.20	130.20	132.00	261	9003	1195598.93	0.00	0	9999-12-31	1	0.000000	BRGGRCCTF002	108
2018-01-02	2	GOAU3	10	GERDAU MET	ON      N1		R$	5.09	5.29	5.09	5.22	5.29	5.24	5.29	159	128300	670534.00	0.00	0	9999-12-31	1	0.000000	BRGOAUACNOR1	242
2018-01-02	96	GOAU3F	20	GERDAU MET	ON      N1		R$	5.09	5.31	5.09	5.20	5.31	5.23	5.31	7	149	775.97	0.00	0	9999-12-31	1	0.000000	BRGOAUACNOR1	242
2018-01-02	2	GOAU4	10	GERDAU MET	PN      N1		R$	5.83	6.12	5.83	6.04	6.05	6.05	6.06	24330	19573400	118403224.00	0.00	0	9999-12-31	1	0.000000	BRGOAUACNPR8	243
2018-01-02	96	GOAU4F	20	GERDAU MET	PN      N1		R$	5.80	6.11	5.80	6.03	6.08	6.06	6.08	128	4063	24502.35	0.00	0	9999-12-31	1	0.000000	BRGOAUACNPR8	243
2018-01-02	62	GOAU4T	30	GERDAU MET	PN      N1	030	R$	6.10	6.14	6.10	6.12	6.12	0.00	0.00	20	107800	660734.04	0.00	0	9999-12-31	1	0.000000	BRGOAUACNPR8	243
2018-01-02	62	GOAU4T	30	GERDAU MET	PN      N1	062	R$	6.07	6.08	6.07	6.07	6.08	0.00	0.00	2	25000	151947.82	0.00	0	9999-12-31	1	0.000000	BRGOAUACNPR8	243
2018-01-02	62	GOAU4T	30	GERDAU MET	PN      N1	150	R$	6.31	6.32	6.31	6.31	6.32	0.00	0.00	2	2000	12626.94	0.00	0	9999-12-31	1	0.000000	BRGOAUACNPR8	243
2018-01-02	78	GOAUA6	70	GOAU	PN      N1	000	R$	0.08	0.23	0.08	0.19	0.20	0.16	0.20	23	73600	14111.00	5.98	0	2018-01-15	1	0.000000	BRGOAUACNPR8	242
2018-01-02	78	GOAUA62	70	GOAU	PN      N1	000	R$	0.05	0.06	0.05	0.05	0.06	0.04	0.07	6	37400	2070.00	6.18	0	2018-01-15	1	0.000000	BRGOAUACNPR8	242
2018-01-02	78	GOAUB55	70	GOAUE	PN      N1	000	R$	0.63	0.63	0.63	0.63	0.63	0.00	0.70	2	1550000	976500.00	5.48	0	2018-02-19	1	0.000000	BRGOAUACNPR8	242
2018-01-02	2	GOGL34	10	ALPHABET	DRN A		R$	140.20	140.20	139.68	139.84	139.68	134.99	141.00	2	2600	363584.00	0.00	0	9999-12-31	1	0.000000	BRGOGLBDR001	100
2018-01-02	96	GOGL34F	20	ALPHABET	DRN A		R$	145.00	145.00	140.01	140.18	140.01	140.01	0.00	2	28	3925.27	0.00	0	9999-12-31	1	0.000000	BRGOGLBDR001	100
2018-01-02	2	GOGL35	10	ALPHABET	DRN C		R$	139.10	139.10	139.10	139.10	139.10	135.87	141.42	1	1200	166920.00	0.00	0	9999-12-31	1	0.000000	BRGOGLBDR019	100
2018-01-02	2	GOLL4	10	GOL	PN      N2		R$	14.66	15.27	14.66	15.05	15.19	15.18	15.19	3755	1397700	21046913.00	0.00	0	9999-12-31	1	0.000000	BRGOLLACNPR4	123
2018-01-02	96	GOLL4F	20	GOL	PN      N2		R$	14.60	15.43	14.60	15.07	15.43	15.43	15.49	72	2174	32764.27	0.00	0	9999-12-31	1	0.000000	BRGOLLACNPR4	123
2018-01-02	62	GOLL4T	30	GOL	PN      N2	030	R$	15.26	15.27	15.18	15.24	15.19	0.00	0.00	4	14000	213432.35	0.00	0	9999-12-31	1	0.000000	BRGOLLACNPR4	123
2018-01-02	62	GOLL4T	30	GOL	PN      N2	062	R$	15.11	15.12	15.11	15.11	15.12	0.00	0.00	2	800	12095.15	0.00	0	9999-12-31	1	0.000000	BRGOLLACNPR4	123
2018-01-02	14	GOVE11	10	IT NOW IGCT	CI		R$	32.80	32.92	32.80	32.87	32.88	31.60	0.00	34	350	11506.00	0.00	0	9999-12-31	1	0.000000	BRGOVECTF004	100
2018-01-02	8	GPCP3	10	GPC PART	ON		R$	16.70	16.70	15.25	15.65	15.30	15.25	16.20	5	500	7825.00	0.00	0	9999-12-31	1	0.000000	BRGPCPACNOR4	108
2018-01-02	96	GPCP3F	20	GPC PART	ON		R$	16.10	16.10	16.10	16.10	16.10	14.50	0.00	1	8	128.80	0.00	0	9999-12-31	1	0.000000	BRGPCPACNOR4	108
2018-01-02	2	GPIV33	10	GP INVEST	DR3		R$	5.73	5.73	5.72	5.72	5.72	5.71	5.77	2	200	1145.00	0.00	0	9999-12-31	1	0.000000	BRGPIVBDR003	104
2018-01-02	96	GPIV33F	20	GP INVEST	DR3		R$	5.86	5.86	5.74	5.75	5.74	5.74	6.33	4	50	287.96	0.00	0	9999-12-31	1	0.000000	BRGPIVBDR003	104
2018-01-02	12	GRLV11	10	FII LOUVEIRA	CI  ER		R$	1137.99	1150.00	1137.99	1148.81	1148.00	1136.50	1149.88	11	101	116030.71	0.00	0	9999-12-31	1	0.000000	BRGRLVCTF002	141
2018-01-02	2	GRND3	10	GRENDENE	ON      NM		R$	28.45	28.74	28.12	28.41	28.45	28.40	28.45	1291	231200	6569772.00	0.00	0	9999-12-31	1	0.000000	BRGRNDACNOR3	148
2018-01-02	96	GRND3F	20	GRENDENE	ON      NM		R$	28.45	28.79	27.65	28.45	28.79	28.00	28.79	58	1338	38075.58	0.00	0	9999-12-31	1	0.000000	BRGRNDACNOR3	148
2018-01-02	2	GSHP3	10	GENERALSHOPP	ON      NM		R$	5.20	5.43	5.20	5.25	5.30	5.30	5.69	66	38600	202657.00	0.00	0	9999-12-31	1	0.000000	BRGSHPACNOR7	100
2018-01-02	96	GSHP3F	20	GENERALSHOPP	ON      NM		R$	5.30	5.30	5.30	5.30	5.30	5.30	5.55	1	1	5.30	0.00	0	9999-12-31	1	0.000000	BRGSHPACNOR7	100
2018-01-02	2	GUAR3	10	GUARARAPES	ON  EJ		R$	152.00	160.00	152.00	156.81	155.00	155.00	159.00	768	123200	19319534.00	0.00	0	9999-12-31	1	0.000000	BRGUARACNOR4	155
2018-01-02	96	GUAR3F	20	GUARARAPES	ON  EJ		R$	154.12	160.00	154.12	157.32	159.65	157.90	159.65	64	1947	306310.71	0.00	0	9999-12-31	1	0.000000	BRGUARACNOR4	155
2018-01-02	62	GUAR3T	30	GUARARAPES	ON  EJ	016	R$	160.65	160.66	160.65	160.65	160.66	0.00	0.00	2	100	16065.60	0.00	0	9999-12-31	1	0.000000	BRGUARACNOR4	155
2018-01-02	2	GUAR4	10	GUARARAPES	PN  EJ		R$	144.39	145.00	141.55	143.35	144.43	144.03	145.48	76	8200	1175493.00	0.00	0	9999-12-31	1	0.000000	BRGUARACNPR1	155
2018-01-02	96	GUAR4F	20	GUARARAPES	PN  EJ		R$	142.99	146.00	141.50	143.97	146.00	143.02	146.00	18	459	66084.39	0.00	0	9999-12-31	1	0.000000	BRGUARACNPR1	155
2018-01-02	2	HAGA4	10	HAGA S/A	PN		R$	2.10	2.16	2.01	2.07	2.02	1.99	2.04	60	59700	123632.00	0.00	0	9999-12-31	1	0.000000	BRHAGAACNPR4	103
2018-01-02	2	HBOR3	10	HELBOR	ON      NM		R$	1.97	2.05	1.97	2.01	2.01	2.01	2.02	2254	2470800	4985610.00	0.00	0	9999-12-31	1	0.000000	BRHBORACNOR3	113
2018-01-02	96	HBOR3F	20	HELBOR	ON      NM		R$	2.02	2.05	2.02	2.02	2.03	1.99	2.03	10	283	573.96	0.00	0	9999-12-31	1	0.000000	BRHBORACNOR3	113
2018-01-02	62	HBOR3T	30	HELBOR	ON      NM	030	R$	2.03	2.04	2.03	2.03	2.04	0.00	0.00	2	100000	203272.60	0.00	0	9999-12-31	1	0.000000	BRHBORACNOR3	113
2018-01-02	12	HCRI11	10	FII CRIANCA	CI		R$	343.00	345.00	334.70	343.50	345.00	341.00	345.00	14	120	41220.41	0.00	0	9999-12-31	1	0.000000	BRHCRICTF006	256
2018-01-02	2	HETA4	10	HERCULES	PN		R$	8.74	8.74	7.99	8.15	8.20	7.61	8.30	10	1100	8970.00	0.00	0	9999-12-31	1	0.000000	BRHETAACNPR9	136
2018-01-02	12	HGBS11	10	FII CSHGSHOP	CI  ER		R$	2345.00	2401.99	2345.00	2391.78	2380.00	2380.00	2393.00	50	260	621864.50	0.00	0	9999-12-31	1	0.000000	BRHGBSCTF000	229
2018-01-02	12	HGCR11	10	FII CSHG CRI	CI  ER		R$	105.50	105.50	100.11	104.15	104.04	101.60	104.04	6	31	3228.65	0.00	0	9999-12-31	1	0.000000	BRHGCRCTF000	162
2018-01-02	12	HGJH11	10	FII CSHGJHSF	CI  ER		R$	1437.00	1437.00	1410.00	1426.79	1430.00	1400.03	1430.00	12	41	58498.47	0.00	0	9999-12-31	1	0.000000	BRHGJHCTF006	186
2018-01-02	12	HGLG11	10	FII CSHG LOG	CI  ER		R$	1341.98	1341.98	1296.03	1311.32	1296.03	1296.03	1300.00	251	924	1211661.02	0.00	0	9999-12-31	1	0.000000	BRHGLGCTF004	188
2018-01-02	12	HGRE11	10	FII HG REAL	CI  ER		R$	1470.78	1470.78	1435.00	1448.37	1465.00	1460.01	1465.00	198	1406	2036412.72	0.00	0	9999-12-31	1	0.000000	BRHGRECTF006	212
2018-01-02	2	HGTX3	10	CIA HERING	ON      NM		R$	26.09	26.30	25.77	25.99	25.77	25.77	25.88	4009	688200	17892802.00	0.00	0	9999-12-31	1	0.000000	BRHGTXACNOR9	141
2018-01-02	96	HGTX3F	20	CIA HERING	ON      NM		R$	25.61	26.14	25.61	25.97	26.02	25.86	26.02	57	1445	37528.70	0.00	0	9999-12-31	1	0.000000	BRHGTXACNOR9	141
2018-01-02	2	HOME34	10	HOME DEPOT	DRN		R$	309.70	309.70	307.79	308.42	307.79	0.00	0.00	2	600	185056.00	0.00	0	9999-12-31	1	0.000000	BRHOMEBDR002	123
2018-01-02	96	HOME34F	20	HOME DEPOT	DRN		R$	309.30	309.30	309.30	309.30	309.30	0.00	0.00	2	86	26599.80	0.00	0	9999-12-31	1	0.000000	BRHOMEBDR002	123
2018-01-02	2	HOOT4	10	HOTEIS OTHON	PN		R$	2.61	2.61	2.61	2.61	2.61	2.61	2.69	1	200	522.00	0.00	0	9999-12-31	1	0.000000	BRHOOTACNPR9	15
2018-01-02	12	HTMX11	10	FII HOTEL MX	CI  ER		R$	122.70	125.70	120.02	123.65	124.00	123.05	124.00	163	5588	691006.42	0.00	0	9999-12-31	1	0.000000	BRHTMXCTF000	230
2018-01-02	2	HYPE3	10	HYPERMARCAS	ON  EJ  NM		R$	35.50	36.19	35.33	35.84	35.95	35.91	35.95	7903	1166200	41799897.00	0.00	0	9999-12-31	1	0.000000	BRHYPEACNOR0	112
2018-01-02	96	HYPE3F	20	HYPERMARCAS	ON  EJ  NM		R$	35.65	36.04	35.58	35.81	35.80	35.80	36.25	126	3168	113473.56	0.00	0	9999-12-31	1	0.000000	BRHYPEACNOR0	112
2018-01-02	62	HYPE3T	30	HYPERMARCAS	ON  EJ  NM	030	R$	36.02	36.03	36.02	36.02	36.03	0.00	0.00	2	1000	36021.96	0.00	0	9999-12-31	1	0.000000	BRHYPEACNOR0	112
2018-01-02	78	HYPEA3	70	HYPE    /EJ	ON      NM	000	R$	3.20	3.38	3.06	3.22	3.38	0.00	0.00	21	18700	60243.00	32.77	0	2018-01-15	1	0.000000	BRHYPEACNOR0	111
2018-01-02	78	HYPEA38	70	HYPE  FM/EJ	ON      NM	000	R$	0.15	0.23	0.15	0.15	0.23	0.02	0.00	13	25200	4020.00	37.27	0	2018-01-15	1	0.000000	BRHYPEACNOR0	111
2018-01-02	78	HYPEA5	70	HYPE  FM/EJ	ON      NM	000	R$	1.41	1.70	1.41	1.62	1.70	0.00	0.00	3	5100	8311.00	34.77	0	2018-01-15	1	0.000000	BRHYPEACNOR0	111
2018-01-02	78	HYPEB7	70	HYPE  FM/EJ	ON      NM	000	R$	0.81	0.81	0.81	0.81	0.81	0.10	0.00	1	1200	972.00	36.87	0	2018-02-19	1	0.000000	BRHYPEACNOR0	111
2018-01-02	74	IBOVA75	70	IBOVE	IBO	000	R$	3253.00	3254.00	3253.00	3253.50	3254.00	0.00	0.00	2	1000	3253500.00	75000.00	0	2018-01-17	1	75000.000000	BRIBOVINDM18	5
2018-01-02	74	IBOVA76	70	IBOVE  FM	IBO	000	R$	2046.00	2230.00	2046.00	2069.00	2230.00	0.00	0.00	2	400	827600.00	76000.00	0	2018-01-17	1	76000.000000	BRIBOVINDM18	5
2018-01-02	74	IBOVA77	70	IBOVE  FM	IBO	000	R$	1520.00	1520.00	1520.00	1520.00	1520.00	0.00	0.00	1	80	121600.00	77000.00	0	2018-01-17	1	77000.000000	BRIBOVINDM18	5
2018-01-02	74	IBOVA78	70	IBOVE  FM	IBO	000	R$	881.00	1103.00	881.00	978.58	1103.00	0.00	0.00	5	1450	1418950.00	78000.00	0	2018-01-17	1	78000.000000	BRIBOVINDM18	5
2018-01-02	74	IBOVA79	70	IBOVE  FM	IBO	000	R$	598.00	630.00	578.00	597.00	623.00	0.00	0.00	8	850	507450.00	79000.00	0	2018-01-17	1	79000.000000	BRIBOVINDM18	5
2018-01-02	74	IBOVA80	70	IBOVE  FM	IBO	000	R$	340.00	341.00	340.00	340.50	341.00	0.00	0.00	2	1000	340500.00	80000.00	0	2018-01-17	1	80000.000000	BRIBOVINDM18	5
2018-01-02	74	IBOVA81	70	IBOVE  FM	IBO	000	R$	171.00	221.00	161.00	183.82	184.00	0.00	0.00	6	3900	716900.00	81000.00	0	2018-01-17	1	81000.000000	BRIBOVINDM18	5
2018-01-02	74	IBOVB72	70	IBOVE	IBO	000	R$	6307.00	6651.00	6307.00	6428.27	6522.00	0.00	0.00	5	110	707110.00	72000.00	0	2018-02-14	1	72000.000000	BRIBOVINDM18	5
2018-01-02	74	IBOVB74	70	IBOVE	IBO	000	R$	4770.00	4917.00	4770.00	4782.24	4900.00	0.00	0.00	5	1910	9134080.00	74000.00	0	2018-02-14	1	74000.000000	BRIBOVINDM18	5
2018-01-02	74	IBOVB77	70	IBOVE  FM	IBO	000	R$	2512.00	2600.00	2510.00	2550.46	2600.00	0.00	0.00	7	1030	2626980.00	77000.00	0	2018-02-14	1	77000.000000	BRIBOVINDM18	5
2018-01-02	74	IBOVB78	70	IBOVE  FM	IBO	000	R$	1664.00	2151.00	1664.00	1998.82	2151.00	0.00	0.00	8	820	1639040.00	78000.00	0	2018-02-14	1	78000.000000	BRIBOVINDM18	5
2018-01-02	74	IBOVB79	70	IBOVE  FM	IBO	000	R$	1662.00	1662.00	1662.00	1662.00	1662.00	745.00	0.00	1	30	49860.00	79000.00	0	2018-02-14	1	79000.000000	BRIBOVINDM18	5
2018-01-02	74	IBOVB80	70	IBOVE  FM	IBO	000	R$	1080.00	1260.00	1080.00	1156.32	1260.00	980.00	0.00	8	2650	3064270.00	80000.00	0	2018-02-14	1	80000.000000	BRIBOVINDM18	5
2018-01-02	74	IBOVB81	70	IBOVE  FM	IBO	000	R$	727.00	867.00	727.00	797.00	867.00	0.00	0.00	2	20	15940.00	81000.00	0	2018-02-14	1	81000.000000	BRIBOVINDM18	5
2018-01-02	74	IBOVB82	70	IBOVE  FM	IBO	000	R$	471.00	668.00	471.00	645.92	658.00	0.00	0.00	9	1140	736360.00	82000.00	0	2018-02-14	1	82000.000000	BRIBOVINDM18	5
2018-01-02	74	IBOVB83	70	IBOVE	IBO	000	R$	317.00	410.00	317.00	375.36	410.00	0.00	0.00	3	1100	412900.00	83000.00	0	2018-02-14	1	83000.000000	BRIBOVINDM18	5
2018-01-02	74	IBOVD15	70	IBOVE	IBO	000	R$	5450.00	5450.00	5450.00	5450.00	5450.00	0.00	0.00	1	200	1090000.00	75000.00	0	2018-04-18	1	75000.000000	BRIBOVINDM18	5
2018-01-02	74	IBOVF78	70	IBOVE  FM	IBO	000	R$	4990.00	4990.00	4990.00	4990.00	4990.00	0.00	0.00	1	200	998000.00	78000.00	0	2018-06-13	1	78000.000000	BRIBOVINDM18	5
2018-01-02	75	IBOVM71	80	IBOVE	IBO	000	R$	63.00	64.00	63.00	63.50	64.00	0.00	0.00	2	1000	63500.00	71000.00	0	2018-01-17	1	71000.000000	BRIBOVINDM18	5
2018-01-02	75	IBOVM72	80	IBOVE  FM	IBO	000	R$	50.00	50.00	50.00	50.00	50.00	0.00	0.00	1	50	2500.00	72000.00	0	2018-01-17	1	72000.000000	BRIBOVINDM18	5
2018-01-02	75	IBOVM74	80	IBOVE  FM	IBO	000	R$	160.00	160.00	160.00	160.00	160.00	0.00	0.00	1	50	8000.00	74000.00	0	2018-01-17	1	74000.000000	BRIBOVINDM18	5
2018-01-02	75	IBOVM76	80	IBOVE  FM	IBO	000	R$	525.00	525.00	525.00	525.00	525.00	0.00	0.00	1	500	262500.00	76000.00	0	2018-01-17	1	76000.000000	BRIBOVINDM18	5
2018-01-02	75	IBOVM77	80	IBOVE  FM	IBO	000	R$	829.00	829.00	829.00	829.00	829.00	0.00	0.00	1	10	8290.00	77000.00	0	2018-01-17	1	77000.000000	BRIBOVINDM18	5
2018-01-02	75	IBOVN65	80	IBOVE	IBO	000	R$	60.00	61.00	60.00	60.81	61.00	0.00	0.00	2	1080	65680.00	65000.00	0	2018-02-14	1	65000.000000	BRIBOVINDM18	5
2018-01-02	75	IBOVN66	80	IBOVE	IBO	000	R$	80.00	80.00	80.00	80.00	80.00	0.00	0.00	2	760	60800.00	66000.00	0	2018-02-14	1	66000.000000	BRIBOVINDM18	5
2018-01-02	75	IBOVN7	80	IBOVE	IBO	000	R$	202.00	202.00	190.00	194.40	190.00	180.00	0.00	3	2400	466560.00	70000.00	0	2018-02-14	1	70000.000000	BRIBOVINDM18	5
2018-01-02	75	IBOVN72	80	IBOVE  FM	IBO	000	R$	350.00	386.00	350.00	365.21	366.00	0.00	0.00	5	2800	1022600.00	72000.00	0	2018-02-14	1	72000.000000	BRIBOVINDM18	5
